258.07,258.35,258.72,258.88,259.07,259.27,259.5,259.76,259.99,260.32,260.76,261.26,261.7,262.02,262.22,262.3,262.32,262.37,262.48,262.63,262.77,262.91,263.07,263.31,263.62,263.93,264.18,264.25,264.19,264.17,264.11,264.04,264.05,264.24,264.81,265.37,265.85,266.2,266.35,266.54,266.87,267.16,267.23,267.08,266.95,266.98,267.16,267.26,267.25,267.26,267.5,268.2,268.2,268.2,268.2,268.2,268.2,268,267.73,267.44,267.11,266.83,266.69,266.6,266.51,266.43,266.04,265.86,265.99,265.85,265.08,264.19,263.51,263.51,263.51,263.37,263.12,262.83,262.74,262.95,263.93,265.3,265.76,266.25,267.32,268.41,268.76,268.76,268.77,268.85,269.01,269.42,269.67,269.82,270,270.42,270.43,270.43,271.1,272.76,273.63,273.8,273.73,273.58,273.47,273.81,274.27,274.8,275.32,275.82,276.33,276.85,277.36,277.86,278.37,278.88,279.38,279.89,280.39,280.88,281.32,281.73,282.14,282.56,282.88,283.18,283.66,283.81,284.26,284.93,285.58,286.22,286.7,287.1,287.45,287.7,287.93,288.14,288.32,288.48,288.52,288.57,288.73,289,289.19,289.23,289.27,289.45,289.81,290.19,290.63,291.02,291.23,291.23,291.73,292.82,294.24,294.31,295.04,296.04
257.92,258.08,258.35,258.49,258.67,258.85,259.07,259.44,259.79,260.12,260.5,260.95,261.35,261.68,261.89,262.01,262.07,262.16,262.29,262.45,262.57,262.7,262.81,262.97,263.2,263.47,263.63,263.72,263.72,263.69,263.57,263.58,263.75,264.05,264.76,265.39,265.82,266.04,266.13,266.22,266.37,266.48,266.44,266.29,266.13,266.19,266.47,266.62,266.52,266.48,266.82,268.02,268.01,267.95,267.91,267.91,267.99,267.6,267.07,266.56,266.23,266.05,265.91,265.81,265.7,265.61,265.41,265.47,265.77,265.44,264.13,263.44,263.33,263.27,263.22,262.93,262.55,262.2,262.13,263.32,264.75,265.82,265.86,266.86,268,268.77,268.74,268.75,268.8,268.92,269.13,269.49,269.63,269.79,270.04,270.42,270.43,270.45,271.22,273.05,273.73,273.81,273.7,273.57,273.45,273.88,274.38,274.89,275.41,275.91,276.42,276.93,277.43,277.94,278.45,278.95,279.45,279.97,280.48,281,281.5,281.95,282.38,282.77,283.17,283.6,284.14,284.25,284.72,285.47,286.23,286.89,287.36,287.72,288.05,288.25,288.45,288.63,288.76,288.86,288.95,289.05,289.29,289.7,289.98,289.99,289.95,290.01,290.3,290.63,290.98,291.23,291.23,291.43,292.43,293.51,294.26,294.48,295.45,296.6
257.7,257.82,257.97,258.07,258.22,258.41,258.66,259.01,259.36,259.75,260.16,260.58,260.94,261.24,261.57,261.92,262.2,262.41,262.57,262.68,262.77,262.87,262.91,262.94,262.99,263.05,263.08,263.11,263.13,263.13,262.99,263.3,263.66,263.85,264.39,264.92,265.3,265.45,265.35,265.32,265.32,265.39,265.51,265.33,265.2,265.36,265.82,266.26,266.3,266.3,266.54,267.33,267.24,266.91,266.64,266.67,267.07,266.76,266.23,265.69,265.38,265.26,265.1,264.88,264.66,264.63,264.57,264.74,264.97,264.31,263.74,263.16,262.63,262.32,262.02,261.67,261.68,262.25,262.63,263.93,265.12,265.85,266.05,267.7,268.56,268.75,268.72,268.76,268.88,269.05,269.26,269.49,269.57,269.83,270.2,270.42,270.43,270.51,271.39,273.32,273.82,273.82,273.69,273.57,273.51,273.98,274.5,275.01,275.52,276.04,276.54,277.05,277.56,278.07,278.57,279.07,279.58,280.1,280.62,281.17,281.7,282.2,282.56,282.83,283.73,284.98,285.13,285.11,285.05,285.38,286.54,287.42,287.86,288.12,288.36,288.57,288.89,289.24,289.57,289.87,290.17,290.47,290.7,290.85,290.92,290.92,290.91,290.92,290.95,291.07,291.17,291.23,291.25,292.25,293.32,294.05,294.31,294.92,295.95,297.06
257.39,257.5,257.61,257.72,257.85,258.01,258.24,258.55,258.93,259.33,259.77,260.2,260.51,260.8,261.17,261.62,262.01,262.38,262.6,262.72,262.8,262.86,262.87,262.87,262.87,262.89,262.92,262.92,262.8,262.37,262.85,263.32,263.63,263.74,264.04,264.32,264.54,264.62,264.51,264.47,264.45,264.49,264.6,264.48,264.41,264.51,264.92,265.8,266.02,266.11,266.24,266.6,266.55,266.27,266.05,266.06,266.32,266.13,265.64,265.07,264.77,264.7,264.61,264.47,264.31,264.31,264.31,264.42,264.51,263.93,263.1,262.44,262.01,261.8,261.57,261.19,261.36,262.49,263.19,264.54,265.49,265.95,266.61,268.14,268.74,268.73,268.72,268.77,268.92,269.11,269.31,269.43,269.51,269.87,270.33,270.43,270.43,270.63,271.61,273.49,273.83,273.81,273.67,273.56,273.58,274.07,274.62,275.13,275.66,276.16,276.67,277.18,277.69,278.2,278.7,279.2,279.72,280.23,280.79,281.35,281.85,282.27,283.08,283.76,284.63,285.54,285.58,285.56,285.41,285.51,286.32,287.3,287.93,288.32,288.55,288.79,289.13,289.51,289.88,290.23,290.58,290.95,291.2,291.23,291.23,291.23,291.23,291.23,291.2,291.3,291.51,291.91,292.51,293.25,293.88,294.26,294.47,295.37,296.45,297.39
257.07,257.16,257.26,257.38,257.5,257.64,257.82,258.07,258.5,258.92,259.37,259.81,260.08,260.35,260.73,261.19,261.63,262.18,262.5,262.63,262.72,262.76,262.76,262.73,262.7,262.68,262.76,262.81,262.54,261.52,262.87,263.45,263.62,263.67,263.7,263.73,263.74,263.74,263.74,263.74,263.74,263.74,263.75,263.75,263.75,263.75,263.95,265.22,265.7,265.88,265.91,265.85,265.91,265.85,265.76,265.74,265.68,265.57,265.2,264.66,264.32,264.31,264.31,264.31,264.31,264.31,264.31,264.31,264.26,263.95,262.44,261.62,261.51,261.51,261.51,261.08,261.32,262.82,263.76,265.1,265.81,266.07,267.36,268.39,268.75,268.72,268.72,268.79,268.95,269.13,269.3,269.33,269.47,269.93,270.43,270.43,270.43,270.77,271.82,273.58,273.83,273.77,273.64,273.56,273.68,274.18,274.72,275.26,275.79,276.29,276.8,277.31,277.82,278.32,278.82,279.33,279.85,280.36,280.95,281.51,281.95,282.3,283.73,284.98,285.61,285.68,285.74,285.79,285.76,285.76,285.92,286.88,287.79,288.39,288.66,288.95,289.27,289.61,289.94,290.26,290.63,291.01,291.31,291.42,291.42,291.41,291.38,291.36,291.33,291.55,292.04,292.91,294.23,294.23,294.23,294.33,294.72,295.82,296.95,297.67
256.72,256.82,256.92,257.04,257.17,257.32,257.51,257.76,258.07,258.47,258.93,259.39,259.82,259.99,260.19,260.51,261.01,261.6,262.1,262.45,262.63,262.66,262.54,262.16,261.47,260.47,260.94,261.47,261.61,261.01,262.38,263.13,263.47,263.63,263.67,263.68,263.69,263.7,263.7,263.7,263.7,263.72,263.73,263.73,263.73,263.74,263.81,264.23,264.99,265.32,265.27,265.19,265.23,265.26,265.25,265.18,265.1,265.07,264.99,264.76,264.33,264.31,264.31,264.31,264.31,264.31,264.31,264.31,264.27,264.07,262.76,261.85,261.51,261.51,261.51,261.06,261.36,263.07,264.32,265.33,265.81,266.2,268.1,268.61,268.72,268.7,268.73,268.8,268.95,269.1,269.18,269.23,269.7,270.14,270.43,270.43,270.43,270.93,272.06,273.68,273.82,273.74,273.61,273.56,273.76,274.27,274.82,275.36,275.88,276.41,276.92,277.43,277.94,278.45,278.95,279.45,279.99,280.55,281.05,281.45,281.93,282.68,283.91,285.04,285.63,285.73,285.79,285.86,285.89,286.01,286.35,286.87,287.63,288.32,288.77,289.08,289.39,289.7,290.02,290.32,290.83,291.43,292.26,293.41,293.38,293.26,293.01,292.67,292.51,292.97,293.39,293.8,294.23,294.23,294.23,294.51,295.23,296.32,297.33,297.86
256.37,256.48,256.57,256.7,256.83,257.01,257.2,257.45,257.7,258.06,258.47,258.93,259.38,259.58,259.62,259.7,260.29,260.95,261.51,261.88,262,261.92,261.58,260.98,260.11,259.1,259.37,260.26,261.11,261.02,262,262.55,262.87,263.08,263.19,263.47,263.64,263.69,263.7,263.7,263.7,263.7,263.72,263.72,263.73,263.73,263.74,263.76,264.38,264.7,264.68,264.63,264.69,264.73,264.72,264.63,264.52,264.51,264.56,264.55,264.26,264.29,264.31,264.31,264.31,264.31,264.22,264.1,263.95,263.72,262.7,261.95,261.58,261.52,261.38,261.08,261.58,263.38,264.88,265.57,265.81,266.29,268.51,268.73,268.7,268.68,268.73,268.8,268.92,269.01,269.08,269.24,269.91,270.32,270.43,270.43,270.43,271.07,272.27,273.75,273.77,273.68,273.58,273.61,273.88,274.38,274.92,275.45,276,276.52,277.05,277.56,278.07,278.57,279.07,279.6,280.13,280.63,281,281.42,282.01,282.93,284.01,285.07,285.68,285.8,285.83,285.91,286.01,286.25,286.67,287.02,287.63,288.27,288.81,289.11,289.49,289.91,290.36,290.81,291.43,292.13,293.2,294.7,294.69,294.57,294.32,294.01,293.87,294.24,294.51,294.57,294.37,294.33,294.48,294.95,295.81,296.83,297.62,297.95
256,256.13,256.25,256.36,256.51,256.69,256.91,257.16,257.41,257.69,258.01,258.39,258.83,259.16,259.02,258.79,259.43,260.23,260.75,260.95,260.85,260.61,259.97,259.25,258.64,258.49,258.01,259.18,261,261.55,261.67,261.74,261.87,262.1,262.31,263.12,263.62,263.7,263.7,263.72,263.72,263.72,263.73,263.73,263.73,263.73,263.74,263.75,263.89,264.01,264.1,264.16,264.26,264.24,264.16,264.08,263.95,263.92,263.95,264.01,264.1,264.25,264.31,264.31,264.31,264.31,264.05,263.69,263.32,262.95,262.32,261.92,261.73,261.56,261.14,261.16,261.99,263.75,265.45,265.8,265.81,266.31,268.62,268.75,268.69,268.67,268.7,268.8,268.86,268.91,269.01,269.38,270.08,270.43,270.43,270.43,270.43,271.22,272.49,273.79,273.74,273.6,273.57,273.73,274.05,274.5,275.01,275.55,276.08,276.63,277.17,277.69,278.2,278.7,279.2,279.75,280.26,280.6,280.82,281.42,282.22,283.07,284.04,285.07,285.72,285.88,285.89,285.95,286.13,286.45,286.89,287.35,287.81,288.27,288.74,289.04,289.56,290.2,290.93,291.64,292.37,293.1,294.08,295.39,295.39,295.38,295.38,295.37,295.36,295.38,295.38,295.22,294.64,294.55,294.95,295.66,296.47,297.36,297.79,297.95
255.46,255.6,255.75,255.94,256.17,256.38,256.61,256.86,257.1,257.38,257.68,258.01,258.39,258.57,258.08,257.45,258.01,258.8,259.45,259.75,259.54,259.29,258.91,258.36,257.85,258.26,258.29,259.04,260.32,261.57,261.63,261.66,261.72,261.82,261.94,262.77,263.45,263.73,263.72,263.57,263.6,263.68,263.7,263.67,263.63,263.62,263.61,263.62,263.63,263.63,263.67,263.76,263.75,263.66,263.58,263.56,263.39,263.32,263.36,263.48,263.72,263.57,263.37,263.13,262.89,262.7,262.55,262.39,262.24,262.08,261.83,261.72,261.7,261.66,260.8,261.37,262.73,264.23,265.55,265.81,265.81,266.26,268.38,268.68,268.7,268.67,268.69,268.74,268.76,268.8,268.95,269.7,270.22,270.43,270.43,270.43,270.43,271.36,272.66,273.73,273.67,273.57,273.66,273.97,274.32,274.7,275.16,275.67,276.2,276.74,277.26,277.8,278.32,278.82,279.33,279.76,280.11,280.37,280.94,281.69,282.51,283.33,284.22,285.16,285.75,285.94,285.98,286.01,286.26,286.68,287.13,287.57,288.02,288.49,288.95,289.56,290.24,290.97,291.74,292.5,293.26,294.02,294.76,295.43,295.43,295.43,295.43,295.43,295.43,295.43,295.43,295.37,295.18,295.32,295.87,296.57,297.29,297.72,297.89,297.97
254.88,255.02,255.2,255.46,255.75,256.02,256.29,256.55,256.79,257.07,257.36,257.66,257.98,257.88,257.24,256.52,256.92,257.49,258.14,258.57,258.51,258.27,257.95,257.68,257.63,258.26,258.52,258.87,259.6,261.02,261.45,261.63,261.66,261.64,261.7,262.32,262.91,263.25,263.25,263.13,263.22,263.37,263.38,263.32,263.26,263.22,263.18,263.2,263.17,263.13,263.13,263.2,263.12,263.04,263.01,263.04,262.82,262.75,262.7,262.73,262.93,262.74,262.47,262.17,261.87,261.63,261.57,261.56,261.54,261.52,261.51,261.51,261.49,261.36,260.7,261.63,263.2,264.57,265.57,265.8,265.81,266.23,268.13,268.61,268.7,268.67,268.66,268.64,268.66,268.76,269.07,270.01,270.32,270.43,270.43,270.43,270.43,271.51,272.82,273.66,273.6,273.57,273.77,274.19,274.58,274.94,275.33,275.81,276.31,276.85,277.38,277.91,278.43,278.91,279.36,279.77,280.13,280.39,281.2,282.04,282.87,283.7,284.52,285.31,285.81,286.01,286.06,286.11,286.45,286.95,287.39,287.82,288.26,288.7,289.2,289.99,290.76,291.55,292.32,293.08,293.87,294.63,295.2,295.43,295.43,295.43,295.43,295.49,295.77,296.38,296.61,296.52,296.43,296.5,296.86,297.37,297.85,297.94,297.97,297.99
254.29,254.38,254.58,254.87,255.21,255.58,255.94,256.23,256.48,256.76,257.06,257.35,257.61,257.05,256.52,256.29,256.35,256.44,256.88,257.48,257.91,257.76,257.13,257.29,258.31,258.58,258.61,258.6,258.82,259.62,261.05,261.61,261.68,261.57,261.64,261.69,261.8,261.95,262.01,262.17,262.45,262.64,262.57,262.49,262.42,262.36,262.3,262.35,262.39,262.44,262.43,262.36,262.32,262.36,262.43,262.5,262.26,262.19,261.97,261.63,261.49,261.66,261.69,261.63,261.57,261.52,261.51,261.5,261.48,261.45,261.45,261.32,261,260.38,261.02,261.97,263.2,264.68,265.52,265.76,265.82,266.2,267.87,268.52,268.72,268.67,268.61,268.51,268.54,268.82,269.43,270.26,270.41,270.43,270.43,270.43,270.43,271.64,273.01,273.58,273.52,273.68,273.99,274.39,274.8,275.18,275.57,275.98,276.44,276.97,277.5,278.02,278.54,278.93,279.22,279.79,280.48,280.88,281.69,282.51,283.35,284.18,285.01,285.57,285.93,286.12,286.13,286.25,286.72,287.32,287.74,288.12,288.51,288.95,289.49,290.26,291.02,291.76,292.51,293.26,294.01,294.75,295.27,295.43,295.43,295.43,295.43,295.63,296.69,298.89,299.68,299.35,298.82,298.26,297.98,297.91,297.97,297.98,297.99,298
